Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
421;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Cluster Beans,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
422;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Cabbage,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
423;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Ridge Gourd,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
424;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Bitter Gourd,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
425;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Raddish,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
426;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Onion,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
427;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Beetroot,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
428;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Carrot,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
429;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Knol khol,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
430;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Ladies Finger,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
431;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Green Chillies,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
432;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Snake gourd,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
433;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Bottel Gourd,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
434;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Potato,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
435;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Pumpkin,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
436;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Cauliflower,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
437;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Others,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
438;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Total Leafy Vegetables,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
439;4;Agriculture, Horticulture & Sericulture;4.4;Area Under Principal Horticulture Crops in Hectares 2018-19;Total Vegetables,Vegetables;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
440;4;Agriculture, Horticulture & Sericulture;4.5;Area under Commercial Crops 2018-19;Cotton;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
441;4;Agriculture, Horticulture & Sericulture;4.5;Area under Commercial Crops 2018-19;Sugar Cane;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
442;4;Agriculture, Horticulture & Sericulture;4.5;Area under Commercial Crops 2018-19;Tobacco;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
443;4;Agriculture, Horticulture & Sericulture;4.5;Area under Commercial Crops 2018-19;Total Fibers;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
444;4;Agriculture, Horticulture & Sericulture;4.5;Area under Commercial Crops 2018-19;Total Condiments spices;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
445;4;Agriculture, Horticulture & Sericulture;4.5;Area under Commercial Crops 2018-19;coconuts;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
446;4;Agriculture, Horticulture & Sericulture;4.5;Area under Commercial Crops 2018-19;Arecanuts;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
447;4;Agriculture, Horticulture & Sericulture;4.5;Area under Commercial Crops 2018-19;Total plantation crops;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
448;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Paddy,Production of Cereals;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
449;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Jowar,Production of Cereals;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
450;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Bajra,Production of Cereals;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
451;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Maize,Production of Cereals;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
452;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Ragi,Production of Cereals;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
453;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Wheat,Production of Cereals;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
454;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Total Small Minor Millets,Production of Cereals;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
455;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Total Cereals Minor Millets,Production of Cereals;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
456;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Tur,Production of Pulses;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
457;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Horse Gram,Production of Pulses;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
458;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Black Gram,Production of Pulses;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
459;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Green Gram,Production of Pulses;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
460;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Avare,Production of Pulses;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
461;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Cowpea,Production of Pulses;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
462;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Bengal Gram,Production of Pulses;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
463;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Other Pulses,Production of Pulses;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
464;4;Agriculture, Horticulture & Sericulture;4.6;Production of Important Crops in Tonnes 2018-19;Total Pulses,Production of Pulses;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
467;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Ground nut;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
468;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Sun Flower;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
469;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Saf flower;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
470;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Castor;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
471;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Sesamum;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
472;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Linseed;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
473;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Soyabean;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
474;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Niger Seed;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
475;4;Agriculture, Horticulture & Sericulture;4.7;Production of Important Oil Seeds in Tonnes 2018-19;Including other Total Oil Seeds;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
476;4;Agriculture, Horticulture & Sericulture;4.8;Production of Commercial Crops in Tonnes 2018- 19;Cotton;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
477;4;Agriculture, Horticulture & Sericulture;4.8;Production of Commercial Crops in Tonnes 2018- 19;Harvesting,Sugar Cane;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
478;4;Agriculture, Horticulture & Sericulture;4.8;Production of Commercial Crops in Tonnes 2018- 19;Tobacco;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
479;4;Agriculture, Horticulture & Sericulture;4.9;Production of Plantation Crops In Tonnes 2018-19;Coconut in Thousand Nuts;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
480;4;Agriculture, Horticulture & Sericulture;4.9;Production of Plantation Crops In Tonnes 2018-19;Arecanut Processed;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
481;4;Agriculture, Horticulture & Sericulture;4.9;Production of Plantation Crops In Tonnes 2018-19;Cardamom;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
482;4;Agriculture, Horticulture & Sericulture;4.9;Production of Plantation Crops In Tonnes 2018-19;Pepper;End hunger, achieve food security and improved nutrition and promote sustainable agriculture;2
